0.730224609375,155.48306003066438,0.010861020211908256,219886,220.01,4.3357,-0.95163,-1572.3,953.75
1.9794752597808838,155.48421976776154,0.010877902388615331,219888,219.89,4.3489,-0.95209,-1575.6,958.79
3.7762632369995117,155.4835317757184,0.010864746401241566,219887,219.87,4.3268,-0.95144,-1578.6,956.59
5.050140380859375,155.4834369248859,0.01086237752190248,219887,219.86,4.3334,-0.95164,-1573.9,955.38
6.210407257080078,155.48287914912848,0.010861724306973238,219886,219.87,4.3352,-0.95119,-1569.1,951.1
7.432910203933716,155.4829230654078,0.01086370298784855,219886,219.89,4.3407,-0.95166,-1575.0,954.43
8.56661343574524,155.48320504980222,0.01086773083046291,219886,219.87,4.3478,-0.95266,-1573.4,952.18
9.714035034179688,155.4833162752181,0.010866079618104945,219887,219.9,4333,-0.95181,-1573.6,952.64
10.850497007369995,155.4832006650169,0.01086689572952326,219886,219.89,4.3384,-0.95147,-1575.6,954.58
12.041540622711182,155.48300714896254,0.010865933167228219,219886,219.84,4346,-0.9518,-1577.0,955.56
13.170801877975464,155.48306946515842,0.010870092756386963,219886,219.88,4.34,-0.95157,-1574.0,953.11
14.351543188095093,155.4827268107936,0.010872949823968766,219886,219.86,4.3428,-0.95117,-1572.1,953.60
15.519937515258789,155.4831768348093,0.010876869357639868,219886,219.88,4.3473,-0.95188,-1573.4,954.1
16.718341588974,155.48308047046015,0.010878946015821062,219886,219.89,4.3474,-0.95154,-1574.0,953.61
17.85043501853943,155.4827884444945,0.010877203463506324,219886,219.87,4.3425,-0.95156,-1572.0,951.78
18.961743116378784,155.48238912408473,0.010879228787827875,219885,219.88,4.3398,-0.95125,-1574.1,954.83
20.103087425231934,155.48275016228195,0.010883030527563195,219886,219.87,4.3502,-0.95203,-1577.6,953.21
21.312434434890747,155.4821021336289,0.010875760645687666,219885,219.85,4.3234,-0.95079,-1569.3,951.58
22.453839540481567,155.482235654772,0.010876393565212283,219885,219.87,4.3419,-0.95177,-1573.4,954.19
23.58417820930481,155.48244146150896,0.01087547693380374,219885,219.88,4.3397,-0.95146,-1567.3,953.15
24.79868721961975,155.48252743900963,0.010873931179164999,219885,219.86,4.3423,-0.95199,-1576.7,957.61
25.969126224517822,155.48270569113234,0.01087197116076514,219886,219.9,4341,-0.95178,-1573.6,954.46
27.120007038116455,155.4822323768819,0.010869613548238287,219885,219.86,4.3354,-0.95085,-1570.3,953.64
28.231387615203857,155.48242310922834,0.010875126689542929,219885,219.89,4.3572,-0.95158,-1579.9,958.31
29.405184745788574,155.48209437657766,0.010867598428134685,219885,219.88,4.3265,-0.95148,-1568.3,956.98
30.58852219581604,155.4762749907125,0.011868796572367949,219877,219.87,7.5185,-0.95179,-1573.6,955.65
31.95485281944275,155.47627512894562,0.011867604005485205,219877,219.87,4.3381,-0.95176,-1570.9,952.78
33.10096001625061,155.47625059418573,0.011867911328963518,219877,219.87,4.3407,-0.95143,-1569.8,952.55
34.294605016708374,155.4760383712837,0.011867007465241861,219876,219.88,4.3396,-0.9517,-1576.5,956.16
35.471880197525024,155.475666731067,0.011867535865035151,219876,219.87,4343,-0.95129,-1575.7,950.26
36.58910655975342,155.47631783032807,0.011869153176884157,219877,334.25,4.34,-0.95173,-1574.8,955.85
37.72127389907837,155.47699261654256,0.011866004870419663,219878,219.87,4.3466,-0.95245,-1577.4,954.81
38.94062781333923,155.47697311172047,0.011872621689915893,219878,219.89,4.3476,-0.95151,-1575.9,955.41
40.049296855926514,155.48334458826386,0.010876538045227051,219887,380.88,4.3392,-0.95173,-1574.5,954.22
41.539467096328735,155.48327495507374,0.010875577744187362,219887,219.88,4.3351,-0.95165,-1572.6,956.54
42.68363046646118,155.48329731529412,0.010874265662522935,219887,219.88,4.3365,-0.95145,-1571.6,951.81
43.93917727470398,155.48355610396956,0.010877975875309153,219887,219.91,4.3512,-0.95211,-1570.4,958.73
45.08941102027893,155.4837339460857,0.01087504221028581,219887,219.88,4.3335,-0.95152,-1569.2,954.17
46.29052805900574,155.4841460563475,0.010876470517127129,219888,219.89,4.3442,-0.95234,-1577.7,959.41
47.467217683792114,155.4834639296677,0.010871988198207222,219887,219.89,4.3329,-0.95142,-1571.5,952.43
48.62523937225342,155.48327202779492,0.010870743850922729,219887,219.89,4.3438,-0.95122,-1572.1,956.82
49.807374477386475,155.48278513351414,0.01087246354146355,219886,219.89,4.3451,-0.95104,-1570.7,954.79
50.969565629959106,155.48267942101455,0.010871775700988105,219886,219.88,4333,-0.95149,-1569.3,955.48
